,NodeID,x,y,z,NodeType
0,1662_-1_1619,114.04870209152998,22.5372865944094,0.6611450913307528,
0,1619_-1_1640,114.0488317553853,22.537288683208356,0.6616603906289714,
0,1662_1_1619,114.04869933690277,22.53743467835552,0.7007803434308139,
0,1640_1_1619,114.04882900374011,22.537435321051216,0.7009084087708463,
0,1640_-1_1919,114.04907601500165,22.53728078175725,0.6596298693660465,
0,1619_1_1640,114.04882900365926,22.537435325358885,0.7009095621702545,
0,1919_1_1640,114.04907307489837,22.53743655803726,0.7013216339801248,
0,1877_-1_1662,114.04846311889683,22.53729797472762,0.6641051251236312,
0,1877_1_1662,114.04846042661694,22.53744387781944,0.7031606086629412,
0,1766_-1_1693,114.05038757383959,22.53731690709095,0.669509863116829,
0,1693_-1_1716,114.0506143924367,22.537322067487352,0.6714620509832447,
0,1766_1_1693,114.05036436874268,22.53746895864008,0.7101740251132611,
0,1716_1_1693,114.05061174731374,22.53747605159656,0.7126793085058929,
0,1809_-1_1766,114.05000568856228,22.537300747282,0.6649194989706536,
0,1809_1_1766,114.0499924074147,22.53745179257681,0.705334615245875,
0,3901_-1_1790,114.04969199208041,22.53730202576313,0.6647565621834455,
0,1790_-1_1809,114.04976261520017,22.537302404892824,0.6649204166689049,
0,3901_1_1790,114.04969321274946,22.53742862568407,0.6986408298095503,
0,1809_1_1790,114.0497638526447,22.537429953089134,0.69905884736327,
0,1790_1_1809,114.04976398907712,22.537444015692515,0.7028246429484994,
0,1831_-1_1859,114.04819190695254,22.537278991733356,0.6595932110656109,
0,1859_1_1831,114.04818893178363,22.537439632884134,0.7025915449776102,
0,1859_-1_1877,114.04826225876758,22.53728470425796,0.6608418901286743,
0,1831_1_1859,114.04818897894351,22.537437086537814,0.7019095826229307,
0,1877_1_1859,114.04825942218217,22.537438210743076,0.7019308019653038,
0,1859_1_1877,114.04825937512915,22.53744075709154,0.702612764320022,
0,6427_-1_1900,114.04941868200449,22.53729790333201,0.6639836346709042,
0,6427_1_1900,114.04941568274442,22.53743157213407,0.6997586638041838,
0,1919_-1_6409,114.04934888074526,22.537296384018433,0.663377640486025,
0,1640_1_1919,114.04907326017944,22.537426741251252,0.6986928959860814,
0,6409_1_1919,114.04934609863619,22.53743052344622,0.6992786427782218,
0,1945_-1_7676,114.04783937721938,22.536658494266042,0.49501661705088856,
0,7676_1_1945,114.04791228532544,22.5366585871923,0.4948628032860844,
0,1965_-1_8236,114.0478848027966,22.5381457695271,0.8930688219190344,
0,8236_1_1965,114.04782647848677,22.538145233830537,0.8930694320256862,
0,23674_-1_1980,114.04958223062647,22.5371618914917,0.6274517532930892,
0,23674_1_1980,114.04955311548977,22.53690635046651,0.5592111281776018,
0,2058_-1_1992,114.05084114694799,22.535253483444546,0.12308191370323088,
0,2034_-1_2058,114.05030832629906,22.53525953658654,0.12292817881109608,
0,2058_1_2034,114.0503059124226,22.535375354059518,0.15346365456329403,
0,2034_1_2058,114.05030559784373,22.53539044744742,0.15744496347539916,
0,1992_1_2058,114.0508380932986,22.535400023834416,0.16171746725271213,
0,387_-1_2135,114.05122201958989,22.53484708163887,0.017609174759618134,
0,2135_-1_7382,114.05123655608452,22.534028752600364,-0.19748618332257473,
0,387_1_2135,114.05139875796766,22.534849790811705,0.018895871119484885,
0,7382_1_2135,114.05141329342713,22.53403146175947,-0.19619951104426517,
0,2310_-1_8337,114.05034040954597,22.539504110297354,1.2594785701598585,
0,2338_-1_8430,114.0495467873242,22.53804470476037,0.8641239849582674,
0,8430_1_2338,114.04951762857068,22.538044212968725,0.8639829549501444,
0,2476_-1_2353,114.04532030899605,22.550606850079813,4.409029588497183,
0,2353_-1_2376,114.04576635239532,22.55068563296675,4.428771948769504,
0,2476_1_2353,114.04527660390269,22.55080712909115,4.468091363184259,
0,2376_1_2353,114.04575467201039,22.550849042383078,4.476809779337758,
0,2376_-1_2404,114.05003356069332,22.55105349457035,4.527193439527966,
0,2353_1_2376,114.04575377724105,22.55086156025614,4.480491824246601,
0,2404_1_2376,114.05001384152402,22.551231853052226,4.579657292007577,
0,2376_1_2404,114.05001255356969,22.551243502491218,4.583086118587658,
0,292_-1_2476,114.0447263219203,22.550574722592092,4.402935401645764,
0,292_1_2476,114.044713876189,22.55076373608476,4.458479414786337,
0,2506_-1_2531,114.05112138526276,22.549846890369054,4.174929177345441,
0,2531_1_2506,114.05097623902905,22.549844645110227,4.173865114793045,
0,2531_-1_6160,114.05110654515205,22.550672034632267,4.417552998607061,
0,2506_1_2531,114.05097625703517,22.549844645389896,4.173865244981751,
0,6160_1_2531,114.0509614632617,22.55066979037143,4.416489398260161,
0,2672_-1_2552,114.05097161183461,22.548349580746944,3.7374347227506974,
0,2552_-1_2616,114.05097678160124,22.548052069527373,3.65298385284836,
0,2672_1_2552,114.05115901344269,22.54835269698574,3.738868101482234,
0,2616_1_2552,114.05116475767635,22.548055208930162,3.654425457326714,
0,2581_-1_2672,114.05098024142082,22.548585279202932,3.804218015960453,
0,2672_1_2581,114.05115495869646,22.54858818287889,3.8055558897351243,
0,2581_1_2672,114.05115490041598,22.54858818124721,3.805801209460259,
0,2757_-1_2701,114.05249413824289,22.547288640865496,3.4410748817065655,
0,2701_-1_2724,114.05285927064386,22.54729536198391,3.4449319420409648,
0,2757_1_2701,114.05248674960343,22.547441806003555,3.484990278816753,
0,2724_1_2701,114.05285649509062,22.5474486352196,3.4889027095313923,
0,2701_1_2724,114.05285649402958,22.54744869381259,3.488919526390589,
0,4975_-1_2757,114.05222901219423,22.547278836081894,3.4369449357526443,
0,4975_1_2757,114.05222071478481,22.54744176445031,3.483659466841556,
0,2832_-1_3936,114.05415277841166,22.54731416769284,3.459141669629372,
0,3936_1_2832,114.05415092127069,22.547467824498092,3.5032295052134343,
0,13484_-1_2860,114.05359286030743,22.543078299401444,2.2573237831331654,
0,2860_-1_3323,114.05330910001098,22.543005930879286,2.235133655883429,
0,2875_-1_14507,114.05339788426478,22.542153304586417,1.9989630242476668,
0,64_-1_2894,114.05100462164914,22.546670737205858,3.258287718111475,
0,2894_-1_2918,114.05100833670375,22.54636472543263,3.170966674686477,
0,64_1_2894,114.05117955387585,22.546673362187764,3.2595429702398406,
0,2918_1_2894,114.05118359122783,22.546375251215025,3.174474553666561,
0,2918_-1_2940,114.05103923420668,22.546272317177877,3.145194331498399,
0,2894_1_2918,114.05119052556964,22.546375667687453,3.1746144030175407,
0,2940_1_2918,114.05119308598525,22.546286718280054,3.149747516991154,
0,2940_-1_4446,114.0510267018368,22.54598758234843,3.063936309664375,
0,2918_1_2940,114.05119308599458,22.546286718280925,3.1497475183985983,
0,4446_1_2940,114.0511995520786,22.545991229444038,3.0654787205254004,
0,3012_-1_3036,114.05109642724611,22.54006590861265,1.4127427482606687,
0,3036_1_3012,114.05129372756188,22.54006796583165,1.4139079579047464,
0,3096_-1_4844,114.05095864263184,22.54380769288749,2.448390749444466,
0,4853_-1_3107,114.05066836032199,22.543267825845124,2.2967800551070883,
0,3115_-1_752,114.04912549648726,22.54303140832138,2.2293701150882375,
0,3134_-1_7542,114.0491934604573,22.542626359890477,2.116662839311771,
0,3163_1_3153,114.0513233029777,22.543751896810615,2.4346247186577132,
0,3153_1_3163,114.05133878268481,22.543752225566003,2.4347676340556186,
0,4412_-1_3194,114.05102925503583,22.544806148917996,2.729025195403448,
0,3194_-1_3606,114.051030456593,22.544596347520578,2.6694817461845917,
0,4412_1_3194,114.05120960614808,22.544807642243033,2.7299756805192446,
0,3606_1_3194,114.05121244862977,22.54459524865028,2.669707041954487,
0,3258_1_3219,114.05138293295148,22.541410548787265,1.7839031900184732,
0,3235_1_3219,114.05139684410817,22.541010112589078,1.6719914246696364,
0,3219_1_3235,114.05138713856729,22.54100997451824,1.6719206232234614,
0,3280_1_3248,114.05138319274738,22.54214586685046,1.9882389048580182,
0,3258_1_3248,114.0513751483468,22.54173579023019,1.8750074396094292,
0,3248_1_3258,114.05139158833006,22.541736024104463,1.8751274593686846,
0,9253_-1_3267,114.05069415673445,22.541755071674757,1.8767378302117992,
0,7582_-1_3288,114.05074293342983,22.542405064734456,2.056818685660764,
0,3288_-1_4868,114.05083588365349,22.54240701116099,2.057580492109655,
0,3323_-1_4588,114.05311324924511,22.542958916145988,2.2208302101876103,
0,3336_-1_3349,114.0525847905057,22.54284805323578,2.1869564797626606,
0,3362_-1_18105,114.05197111801779,22.549321468001025,4.025634391500057,
0,18105_1_3362,114.05197057395698,22.549389449738154,4.045402296729244,
0,8057_-1_3380,114.04999912849907,22.54930521457244,4.015560969586623,
0,8057_1_3380,114.04999826405933,22.54934599395683,4.027417042025892,
0,3440_-1_3456,114.05110037005802,22.54275653209283,1202.0939234862785,
0,3456_1_3440,114.05122343126827,22.542758277517528,1202.0947788513527,
0,3456_-1_3470,114.05110414975378,22.54231979843114,10.032188901167673,
0,3440_1_3456,114.05122379410243,22.542785305286575,10.165711693811293,
0,3470_1_3456,114.05122796941062,22.542319486663228,10.032475473456836,
0,3456_1_3470,114.05122804299977,22.542319667290094,2.0344538363740066,
0,3194_1_3606,114.0512124525816,22.544595248626415,2.6697070468805384,
0,3936_-1_14102,114.0544086311287,22.54731880921196,3.462652946622866,
0,2832_1_3936,114.0541509220151,22.547467762831648,3.5032117650700636,
0,14102_1_3936,114.0544067870973,22.54747140433699,3.5064365890372597,
0,4032_-1_4061,114.05377389969027,22.53527362970568,0.1425083804837692,
0,4061_1_4032,114.0537703081272,22.53544447071945,0.18754392257452324,
0,4061_-1_4086,114.05385807608513,22.53529746543556,0.14949705937827334,
0,4032_1_4061,114.05377101229574,22.53541097529398,0.17870972060238316,
0,4086_1_4061,114.05385566228684,22.53541228654403,0.17976387873834226,
0,4061_1_4086,114.05385524229364,22.535432265027495,0.18503277088821518,
0,4111_-1_4134,114.05119040907384,22.537116401126926,0.618146457795732,
0,4134_1_4111,114.0513257336295,22.53711961441456,0.6194332742332138,
0,4134_-1_4152,114.05121424137693,22.53707128859785,0.6063283417512897,
0,4111_1_4134,114.05131852762545,22.537119443310534,0.6193639935688952,
0,4152_1_4134,114.05131977531272,22.5370737945009,0.6073332213665443,
0,4152_-1_5535,114.05117992158478,22.536844995406685,0.546705518014103,
0,4134_1_4152,114.0513426884086,22.53707433856313,0.607553839419281,
0,5535_1_4152,114.05134882444068,22.53684900601404,0.548311302426351,
0,4235_-1_4174,114.05128483520117,22.5392631869531,1.1963483113592088,
0,4235_1_4174,114.05111088431212,22.53925797985452,1.1944023832046302,
0,392_-1_4235,114.05126402193339,22.539210597561627,1.1820164524142318,
0,392_1_4235,114.05113700789953,22.539206795486145,1.1805954140274058,
0,4251_-1_4273,114.0513196425542,22.537690736701084,0.772227371230627,
0,4273_1_4251,114.05116541312346,22.537686119939067,0.770504644286835,
0,4273_-1_4291,114.05129450961753,22.537732932981704,0.7834676036814612,
0,4251_1_4273,114.05117456169106,22.537686393799998,0.7706057317587787,
0,4291_1_4273,114.05117307336381,22.53772929785777,0.7821126366204975,
0,4291_-1_5611,114.05132687748846,22.538018172096262,0.8601963607772173,
0,4273_1_4291,114.05114758700223,22.53772853492625,0.7818313830904197,
0,5611_1_4291,114.05113773601147,22.538012510264917,0.8580833068950658,
0,4364_-1_4314,114.05122751139923,22.535589593198097,0.2124332701864834,
0,4364_1_4314,114.05136589237937,22.535592879062506,0.2137483343965375,
0,5514_-1_4336,114.05120667950077,22.535830647314903,0.2751119240391919,
0,4336_-1_4364,114.05121249429298,22.53561933067371,0.2201368140586648,
0,5514_1_4336,114.05137799200998,22.53583471513785,0.27674059884525487,
0,4364_1_4336,114.05138380654314,22.535623398490667,0.22176547966459326,
0,4336_1_4364,114.05134001790458,22.53562235874484,0.2213445446059287,
0,2940_1_4446,114.05119955207863,22.545991229444038,3.0654787205254004,
0,4504_-1_18148,114.05222895523647,22.545349033221413,2.8870687343785617,
0,18148_1_4504,114.05222785873,22.54542503154174,2.9085822088952886,
0,8767_-1_4641,114.05021904504133,22.54099311756759,1.6661117128856247,
0,8767_1_4641,114.0502184977531,22.541037137454982,1.6782030657902927,
0,8784_-1_4680,114.0503736596317,22.540295948522033,1.4753432406769238,
0,8784_1_4680,114.0503733513198,22.540320709985707,1.4821107970083232,
0,4818_-1_9165,114.0488498847806,22.543240827560698,2.287921773388375,
0,179_-1_4951,114.05175692538998,22.547267265978718,3.431567380810052,
0,179_1_4951,114.05175364708685,22.547436274325648,3.4800503420273543,
0,1335_-1_5002,114.05243164928419,22.53524016273881,0.1252693963546768,
0,5002_-1_5024,114.05257581916342,22.53524690959145,0.12790027832787057,
0,1335_1_5002,114.0524202953609,22.535399081000094,0.16711643573445775,
0,5024_1_5002,114.05257071807999,22.535402794640966,0.16897973459090204,
0,5024_-1_5385,114.05269517656447,22.535251014815028,0.12970959962193696,
0,5002_1_5024,114.05257071808002,22.535402794640923,0.16897973459090207,
0,5385_1_5024,114.05269315636802,22.53540504173446,0.17031608913971455,
0,5048_-1_6769,114.04452535170972,22.53906721875646,1.1594428965150525,
0,6769_1_5048,114.04435880991224,22.539064886709895,1.1601681883679278,
0,5332_-1_5065,114.04656265717952,22.53740207965577,0.6981073428178243,
0,5332_1_5065,114.04656655830799,22.537267750322588,0.6621449021916964,
0,6784_-1_5090,114.04460328452895,22.535464453240984,0.1952503388202597,
0,5090_-1_5108,114.04458091600183,22.536403317029663,0.4437213816582044,
0,6784_1_5090,114.04441762982302,22.535460086497437,0.1955895021310315,
0,5108_1_5090,114.04439165717022,22.53640742737567,0.44634223251614813,
0,5090_1_5108,114.04439165939704,22.536407427327312,0.4463422015524119,
0,5162_-1_5126,114.04453474123045,22.537451174587343,0.7241853031212913,
0,5126_-1_5181,114.0445281180347,22.537822752582326,0.8239298406208819,
0,5162_1_5126,114.04437883593694,22.537447193436854,0.7243857798437647,
0,5181_1_5126,114.0443715108458,22.53782133544133,0.8248234618743276,
0,5143_-1_5162,114.04456713713903,22.536757537493475,0.5384365058777894,
0,5162_1_5143,114.0443642831177,22.53675619030094,0.5397226092816083,
0,5143_1_5162,114.04437412778445,22.536756255687163,0.5396586184988501,
0,5126_1_5181,114.04437151121557,22.53782133544468,0.8248234597631637,
0,5209_-1_5196,114.04464448870858,22.537347211275208,8.693424231752964,
0,5196_-1_6661,114.04425037329868,22.53733947060708,8.69846712571041,
0,5209_1_5196,114.04464670075633,22.537256217687784,8.669064330907439,
0,6661_1_5196,114.04425221042521,22.537248475360915,8.674109870109511,
0,5306_-1_5332,114.0472560842579,22.53741321644223,0.6982475230238017,
0,5332_1_5306,114.04725863072987,22.537283281454265,0.6634667847295364,
0,5306_1_5332,114.04725863072987,22.537283281454265,0.6634667847295364,
0,5385_-1_5407,114.05277416191527,22.535252859580726,0.13061224305177618,
0,5024_1_5385,114.05269315636804,22.535405041732524,0.17031608773227225,
0,5407_1_5385,114.05277326993286,22.535406188253877,0.1710411872530779,
0,1532_1_5442,114.05225219523051,22.53751648510555,0.7294007451739655,
0,5442_-1_5470,114.05246030014366,22.53733757861903,0.6824893211199602,
0,5470_-1_5693,114.05270078902137,22.537341380541605,0.6847403210036415,
0,5442_1_5470,114.05245660211202,22.537519462371804,0.7311723503998709,
0,5693_1_5470,114.05269790476173,22.537517587970125,0.7319068039117829,
0,5561_-1_5497,114.05119164482531,22.536428586066485,0.4350332859312225,
0,5497_-1_5514,114.05119682219411,22.536240443208275,0.38469489290937714,
0,5561_1_5497,114.05135749463058,22.53643252417892,0.4366096842471282,
0,5514_1_5497,114.0513639281262,22.536244411146985,0.3862833994078842,
0,5497_1_5514,114.0513639281262,22.53624441114682,0.3862834001116054,
0,5535_-1_5561,114.05118955268571,22.536505088469006,0.45548465090655355,
0,4152_1_5535,114.05134882443787,22.53684900601367,0.5483113207231045,
0,5561_1_5535,114.05135808103432,22.536509090183237,0.4570868905906656,
0,5535_1_5561,114.05135808103432,22.536509090183227,0.45708688847950174,
0,5603_-1_5579,114.05262605477802,22.537195440527437,0.6452756268318056,
0,5603_1_5579,114.05259687895003,22.53652028233578,0.4650786675620929,
0,5591_-1_5603,114.05263018074535,22.53626243478117,0.39673333993713866,
0,5603_1_5591,114.05260102079293,22.536262031303043,0.3964682016928682,
0,5591_1_5603,114.05260102079293,22.536262031303043,0.3964682016928682,
0,5611_-1_5638,114.05131744399289,22.53834517410048,0.9482012280372888,
0,4291_1_5611,114.05113773601389,22.538012510266128,0.85808330900623,
0,5638_1_5611,114.05112797219753,22.538339502385792,0.9460839200508181,
0,5638_-1_5654,114.05131237137091,22.538508340959588,0.9921898867090663,
0,5611_1_5638,114.05112797219753,22.538339502385938,0.9460839200508181,
0,5654_1_5638,114.05112411635191,22.538502705670158,0.9900857945587,
0,5654_-1_5671,114.05131961276788,22.53864454461059,1.0289862708017308,
0,5638_1_5654,114.05113707195082,22.53850309349452,0.9902287098431539,
0,5671_1_5654,114.05113235936719,22.538638939318535,1.0268894944959697,
0,5671_-1_4198,114.05131068738046,22.538930260006886,1.1062121808825216,
0,5654_1_5671,114.05114825369733,22.53863941511176,1.0270652116515293,
0,4198_1_5671,114.05113834306074,22.538925101015796,1.1042799233251634,
0,5693_-1_5710,114.05277723304637,22.537342421106292,0.6854457144130547,
0,5710_1_5693,114.05277471562925,22.53750747961507,0.729627156691408,
0,5693_1_5710,114.05277471562925,22.53750747961507,0.729627156691408,
0,6098_-1_6125,114.05132784902358,22.551142891871134,4.555795677841438,
0,6125_1_6098,114.05132689514282,22.551335770497687,4.612587310547493,
0,6125_-1_6754,114.05204743791816,22.55113504059376,4.556448937826575,
0,6098_1_6125,114.05132689514282,22.551335770497687,4.612587310547493,
0,6754_1_6125,114.05204463634088,22.551343537128783,4.617829974464918,
0,551_-1_6196,114.05108394455745,22.550905155310133,4.485335061522578,
0,551_1_6196,114.05097663468918,22.550904535214396,4.4848538080560605,
0,6409_-1_6427,114.04937278508577,22.53729706613804,0.6636279499601881,
0,1919_1_6409,114.04934616906726,22.537427127613583,0.6983693558872718,
0,6427_1_6409,114.04936996228349,22.537427557278825,0.6985521249995772,
0,6409_1_6427,114.04936996228349,22.537427557278825,0.6985521249995772,
0,5196_1_6661,114.04425220402548,22.537248649825855,0.6721800980408417,
0,6754_-1_9861,114.05250320896904,22.55115820365973,4.565477373830552,
0,6125_1_6754,114.05204480089188,22.551331291172705,4.614222462677377,
0,9861_1_6754,114.05250000791277,22.551334261961454,4.617304852057534,
0,6769_-1_1057,114.04450318999018,22.539568435138886,1.2956592621038503,
0,5048_1_6769,114.04435882216971,22.539064886880592,1.1601681341813808,
0,1057_1_6769,114.04433981716102,22.539568122438045,1.296911103887391,
0,6808_-1_6798,114.04411573943177,22.53505622552877,0.09170370683266925,
0,6803_-1_6808,114.04397234966356,22.535580752527512,1445.1888960457168,
0,7030_-1_6836,114.05164224084268,22.53132800868214,-0.8944491570576928,
0,6836_-1_6897,114.0530413293547,22.531350383135113,-0.881775678036687,
0,7030_1_6836,114.05163716830099,22.53160091315417,-0.8245399947599333,
0,6897_1_6836,114.05303654306307,22.531623292067888,-0.8118636116994273,
0,6897_1_6836,114.05619497899913,22.528921972637953,-1.4702180813575985,
0,6897_1_6836,114.05935329274132,22.526220589783435,-2.0979249089716547,
0,6897_1_6836,114.06251148427742,22.523519143541073,-2.6949840709712585,
0,6897_1_6836,114.06566955359546,22.520817633947612,-3.2613955499327716,
0,6897_-1_17193,114.05367883468932,22.53138280244969,-0.8692323975065603,
0,6836_1_6897,114.05303654306307,22.531623292068115,-0.8118636116994272,
0,17193_1_6897,114.0536749394924,22.531617009011367,-0.8092317715518385,
0,6953_-1_6918,114.04919179086627,22.531293702375795,-0.9073610125356396,
0,6918_-1_7086,114.04947606281122,22.531297640756275,-0.9064423966518839,
0,6953_1_6918,114.04918731647952,22.5315728010152,-0.8358610238919955,
0,7086_1_6918,114.04947172586787,22.531572214863758,-0.8361026872352451,
0,234_1_6953,114.04735079589277,22.53153893967408,-0.8412378031341827,
0,7052_-1_6987,114.0508101890805,22.53131590376896,-0.900152979861409,
0,6987_-1_7030,114.05119643062244,22.531320402428978,-0.8979351307067633,
0,7052_1_6987,114.050805718826,22.531589825897395,-0.8299807289752372,
0,7030_1_6987,114.05119244771743,22.53159483312054,-0.8276314345508742,
0,6987_1_7030,114.05119244771743,22.53159483312054,-0.8276314345508742,
0,7109_-1_7052,114.04988243792754,22.531307418605426,-0.9037551687371362,
0,7109_1_7052,114.04987810941844,22.531577360550028,-0.8346011568656982,
0,7086_-1_7109,114.04956636833684,22.531299151359377,-0.9060359092727724,
0,6918_1_7086,114.04947172590113,22.531572212758604,-0.8361032262853297,
0,7109_1_7086,114.04956205220233,22.531573383414045,-0.835783759587093,
0,7086_1_7109,114.04956205220233,22.531573383414045,-0.835783759587093,
0,7202_-1_7133,114.05124907303386,22.533028139147607,-0.45783354466324544,
0,7133_-1_7153,114.05125046477494,22.532866853040566,0.27572169981710115,
0,7202_1_7133,114.0514941931176,22.53303209517014,-0.45598578602398704,
0,7153_1_7133,114.05149751001946,22.532868946787843,0.2770934043016694,
0,7153_-1_7252,114.05126595268432,22.532378587018183,-27.980527380405366,
0,7133_1_7153,114.05143827920742,22.53286846120246,-0.4985812168079065,
0,7252_1_7153,114.05144802637138,22.532380588287573,-27.979404812606617,
0,7382_-1_7170,114.05123645401673,22.53384281011409,-0.24602015374632757,
0,7170_-1_7185,114.0512350183429,22.533628408697805,-0.30189268408115316,
0,7382_1_7170,114.05140916643701,22.533842010001493,-0.24566359518192624,
0,7185_1_7170,114.05141041639558,22.533631073761793,-0.30062461966868936,
0,7185_-1_7202,114.05125455846542,22.533197179470495,-0.41387396102026786,
0,7170_1_7185,114.05141677266073,22.53363117033769,-0.3005777082198547,
0,7202_1_7185,114.05146135856934,22.533203181280076,-0.4116270476114495,
0,7185_1_7202,114.05146135799036,22.53320318126516,-0.4117163146169871,
0,7316_-1_7225,114.05155846019808,22.532313013290313,-0.6416887233955524,
0,7237_-1_7244,114.04960549070915,22.530916988778554,-2.0295169963106625,
0,897_-1_7272,114.05131672954823,22.530563389167273,-1.0907569348770003,
0,7272_-1_7285,114.05131650264393,22.529885550587274,-35.21299754217331,
0,897_1_7272,114.05145585443323,22.530563155183977,-1.0903464798891005,
0,7285_1_7272,114.05145562666078,22.529886072544755,-35.21239544455562,
0,7272_1_7285,114.05147369127857,22.52988543939348,-1.2623160297259413,
0,2135_1_7382,114.05140251104922,22.53403129648594,-0.19627949316210988,
